"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Interrupted","f","Corn",472,0.000353671385814436,4.97623999151038e-05,7.10720114821252
"Jumbled","f","Corn",472,0.000337741736671874,5.38640510262662e-05,6.27026245217201
"Uninterrupted","c","3Iron",473,8.08729801910448e-05,2.44946714905981e-05,3.3016560447478
"Interrupted","c","3Iron",473,0.000169632252858975,2.58675677973602e-05,6.55771946507804
"Jumbled","c","3Iron",473,0.000121114745194335,2.96931308276312e-05,4.07888093368823
"Uninterrupted","f","3Iron",473,0.000356541534421741,4.62353128448818e-05,7.71145500016249
"Interrupted","f","3Iron",473,0.000311023687866652,4.67829489330974e-05,6.64822750509882
"Jumbled","f","3Iron",473,0.000308421632973107,4.99109339874607e-05,6.17944022146715
"Uninterrupted","c","Corn",473,0.000142470222276172,2.54711141099193e-05,5.59340363603054
"Interrupted","c","Corn",473,0.000178845551909316,2.66972134035219e-05,6.6990344350217
"Jumbled","c","Corn",473,0.000126428878896435,3.02405051813216e-05,4.18077932687862
"Uninterrupted","f","Corn",473,0.000298814672602544,4.86920763376506e-05,6.13682338231876
"Interrupted","f","Corn",473,0.00029111639274144,4.97623999151038e-05,5.85012767145665
"Jumbled","f","Corn",473,0.00030837079574219,5.38640510262662e-05,5.724983358415
"Uninterrupted","c","3Iron",474,0.000197335002542107,2.36783602956195e-05,8.33398090401614
"Interrupted","c","3Iron",474,9.48832782291737e-05,2.6246061726965e-05,3.61514345337729
"Jumbled","c","3Iron",474,9.47173858056456e-05,2.97502825734211e-05,3.18374743405853
"Uninterrupted","f","3Iron",474,0.000279511268401643,4.62353128448818e-05,6.0454066643692
"Interrupted","f","3Iron",474,0.000259186548132372,4.67829489330974e-05,5.54019261383085
"Jumbled","f","3Iron",474,0.000284713613691023,4.99109339874607e-05,5.70443369708433
"Uninterrupted","c","Corn",474,9.64324969283929e-05,2.56542005192634e-05,3.75893596278641
"Interrupted","c","Corn",474,0.000118696383169417,2.6875991994825e-05,4.41644658892114
"Jumbled","c","Corn",474,0.000125545942150635,3.02405051813216e-05,4.15158217092815
"Uninterrupted","f","Corn",474,0.000307524036539061,4.86920763376506e-05,6.315689526291
"Interrupted","f","Corn",474,0.000317020484726477,4.97623999151038e-05,6.37068319187426
"Jumbled","f","Corn",474,0.000356505475707308,5.38640510262662e-05,6.61861610693674
"Uninterrupted","c","3Iron",475,0.000150735121813668,2.41213466483135e-05,6.2490342687483
"Interrupted","c","3Iron",475,8.93483076329847e-05,2.6246061726965e-05,3.40425579130559
"Jumbled","c","3Iron",475,0.000127970507084391,2.96931308276312e-05,4.30976806815223
"Uninterrupted","f","3Iron",475,0.000292114089364991,4.62353128448818e-05,6.31798665113451
"Interrupted","f","3Iron",475,0.000281460406631597,4.67829489330974e-05,6.01630322693218
"Jumbled","f","3Iron",475,0.000315389891865384,4.99109339874607e-05,6.31905409633529
"Uninterrupted","c","Corn",475,0.000111978442445748,2.56033361906678e-05,4.37358794228399
"Interrupted","c","Corn",475,0.000159855555889049,2.66972134035219e-05,5.98772439178842
"Jumbled","c","Corn",475,0.000131640931744969,3.0108941093028e-05,4.37215414976688
"Uninterrupted","f","Corn",475,0.00033821592796776,4.86920763376506e-05,6.94601572589417
"Interrupted","f","Corn",475,0.000354694177791085,4.97623999151038e-05,7.1277546580592
"Jumbled","f","Corn",475,0.000320364572326987,5.38640510262662e-05,5.94765091416473
"Uninterrupted","c","3Iron",476,0.000137578765830404,2.43589355234848e-05,5.64797939128999
"Interrupted","c","3Iron",476,0.000153454243767321,2.58675677973602e-05,5.93230275723799
"Jumbled","c","3Iron",476,0.000121162771821624,2.94376325056207e-05,4.11591427396511
"Uninterrupted","f","3Iron",476,0.000301768950547337,4.62353128448818e-05,6.52680671935244
"Interrupted","f","3Iron",476,0.000281492159055997,4.67829489330974e-05,6.01698194482242
"Jumbled","f","3Iron",476,0.000309502254242044,4.99109339874607e-05,6.2010912141977
"Uninterrupted","c","Corn",476,0.00014310970681699,2.54711141099193e-05,5.61850990103564
"Interrupted","c","Corn",476,0.000101087058309962,2.6943977551455e-05,3.75174964857791
"Jumbled","c","Corn",476,0.000138643288870055,3.02405051813216e-05,4.58468825301534
"Uninterrupted","f","Corn",476,0.000332089402413499,4.86920763376506e-05,6.82019390815575
"Interrupted","f","Corn",476,0.000375475544374648,4.76444026163257e-05,7.88079026613692
"Jumbled","f","Corn",476,0.000292154374121916,5.38640510262662e-05,5.42392130847065
"Uninterrupted","c","3Iron",477,0.000107339124460012,2.44656793601699e-05,4.38733471815051
"Interrupted","c","3Iron",477,0.000153838352456275,2.58675677973602e-05,5.94715180265126
"Jumbled","c","3Iron",477,0.000109585479093595,2.97502825734211e-05,3.68351052878735
"Uninterrupted","f","3Iron",477,0.000364177497287428,4.62353128448818e-05,7.8766093463936
"Interrupted","f","3Iron",477,0.000284217049673575,4.67829489330974e-05,6.07522732438316
"Jumbled","f","3Iron",477,0.000318017222179931,4.99109339874607e-05,6.3716944719934
"Uninterrupted","c","Corn",477,0.000140038898636245,2.56033361906678e-05,5.46955668563569
"Interrupted","c","Corn",477,0.000171139486877573,2.63026665254308e-05,6.50654513344137
"Jumbled","c","Corn",477,0.000116013776696711,3.02405051813216e-05,3.83637032520105
"Uninterrupted","f","Corn",477,0.000346927907028659,4.86920763376506e-05,7.12493557725738
"Interrupted","f","Corn",477,0.00032967309547294,4.97623999151038e-05,6.62494365294626
"Jumbled","f","Corn",477,0.000279037951937576,5.38640510262662e-05,5.18041154761098
"Uninterrupted","c","3Iron",478,0.000130025929542965,2.43589355234848e-05,5.33791509147042
"Interrupted","c","3Iron",478,0.000141113490986267,2.58675677973602e-05,5.4552284192976
"Jumbled","c","3Iron",478,0.000125020466710164,2.96931308276312e-05,4.21041713101622
"Uninterrupted","f","3Iron",478,0.000324880706867779,4.62353128448818e-05,7.02667910905555
"Interrupted","f","3Iron",478,0.000333493047288371,4.67829489330974e-05,7.12851701087264
"Jumbled","f","3Iron",478,0.000282096469481529,4.99109339874607e-05,5.65199740706917
"Uninterrupted","c","Corn",478,0.00013495954614545,2.54711141099193e-05,5.2985332939517
"Interrupted","c","Corn",478,0.000122431318733326,2.6875991994825e-05,4.55541580593193
"Jumbled","c","Corn",478,0.000158639487727535,3.0108941093028e-05,5.2688497824412
"Uninterrupted","f","Corn",478,0.00030950031888758,4.86920763376506e-05,6.35627687637264
"Interrupted","f","Corn",478,0.000319980133090649,4.97623999151038e-05,6.4301587872881
"Jumbled","f","Corn",478,0.000302397838487348,5.38640510262662e-05,5.6140938664247
"Uninterrupted","c","3Iron",479,0.000141030766027964,2.41213466483135e-05,5.84672025505775
"Interrupted","c","3Iron",479,0.000131766629285674,2.61399091355545e-05,5.04082200907312
"Jumbled","c","3Iron",479,0.000112517013666671,2.96931308276312e-05,3.78932805435146
"Uninterrupted","f","3Iron",479,0.000288458890959812,4.62353128448818e-05,6.23893022909964
"Interrupted","f","3Iron",479,0.000308704379920366,4.67829489330974e-05,6.59865158055413
"Jumbled","f","3Iron",479,0.000284766987878511,4.99109339874607e-05,5.7055030857578
"Uninterrupted","c","Corn",479,0.000113074012148117,2.56033361906678e-05,4.41637805737718
"Interrupted","c","Corn",479,0.000110928773899852,2.6875991994825e-05,4.12742993528246
"Jumbled","c","Corn",479,0.000121110757160507,3.02405051813216e-05,4.00491845074442
"Uninterrupted","f","Corn",479,0.000315433627379649,4.86920763376506e-05,6.47813055233678
"Interrupted","f","Corn",479,0.000318689532665601,4.97623999151038e-05,6.40422353442149
"Jumbled","f","Corn",479,0.00032553561357271,5.38640510262662e-05,6.04365262861434
"Uninterrupted","c","3Iron",480,9.62819916370495e-05,2.44656793601699e-05,3.9353900711131
"Interrupted","c","3Iron",480,9.04046422197594e-05,2.62629342650694e-05,3.44229023715756
"Jumbled","c","3Iron",480,0.000153367498502984,2.94376325056207e-05,5.20991280374536
"Uninterrupted","f","3Iron",480,0.000265730820459793,4.62353128448818e-05,5.74735638431415
"Interrupted","f","3Iron",480,0.000304374439281101,4.67829489330974e-05,6.50609776045489
"Jumbled","f","3Iron",480,0.000302233021738741,4.99109339874607e-05,6.0554471253668
"Uninterrupted","c","Corn",480,0.000137670303694835,2.54711141099193e-05,5.40495806742986
"Interrupted","c","Corn",480,0.000114161520346972,2.6943977551455e-05,4.23699582323946
"Jumbled","c","Corn",480,0.000138346129763832,3.02405051813216e-05,4.57486172715406
"Uninterrupted","f","Corn",480,0.000306653779063812,4.86920763376506e-05,6.29781685499198
"Interrupted","f","Corn",480,0.000298356174374621,4.97623999151038e-05,5.99561465852986
"Jumbled","f","Corn",480,0.000351833059893581,5.38640510262662e-05,6.53187150223837
"Uninterrupted","c","3Iron",481,0.000109955529882849,2.44656793601699e-05,4.49427658493132
"Interrupted","c","3Iron",481,0.000107306641330607,2.6246061726965e-05,4.08848544390797
"Jumbled","c","3Iron",481,0.000124340212752038,2.96931308276312e-05,4.18750765871858
"Uninterrupted","f","3Iron",481,0.000311680036730504,4.62353128448818e-05,6.74116854743001
"Interrupted","f","3Iron",481,0.000330412412260737,4.50596826486229e-05,7.33277273249581
"Jumbled","f","3Iron",481,0.000286069166619451,4.99109339874607e-05,5.73159313531021
"Uninterrupted","c","Corn",481,0.000175462385620214,2.51715123778575e-05,6.97067315568063
"Interrupted","c","Corn",481,0.000138610485581763,2.6875991994825e-05,5.15740909613505
"Jumbled","c","Corn",481,0.000146836544579201,3.0108941093028e-05,4.87684186984586
"Uninterrupted","f","Corn",481,0.000447224528981314,4.64730738348248e-05,9.62330425077637
"Interrupted","f","Corn",481,0.000311576288845808,4.97623999151038e-05,6.2612793871953
"Jumbled","f","Corn",481,0.000358884644324745,5.38640510262662e-05,6.66278598595823
"Uninterrupted","c","3Iron",482,9.84015760704797e-05,2.44656793601699e-05,4.02202508345945
"Interrupted","c","3Iron",482,0.000121995448272192,2.61399091355545e-05,4.6670188346699
"Jumbled","c","3Iron",482,0.00010479580370793,2.96931308276312e-05,3.52929451314077
"Uninterrupted","f","3Iron",482,0.000302285303348999,4.62353128448818e-05,6.53797465074277
"Interrupted","f","3Iron",482,0.000297201680831095,4.67829489330974e-05,6.35277783057481
"Jumbled","f","3Iron",482,0.000286458905687545,4.99109339874607e-05,5.73940182645175
"Uninterrupted","c","Corn",482,0.000140893783642701,2.54711141099193e-05,5.53151240399931
"Interrupted","c","Corn",482,0.0001224252527506,2.6875991994825e-05,4.55519010327779
"Jumbled","c","Corn",482,0.000133268618168859,3.0108941093028e-05,4.42621405240048
"Uninterrupted","f","Corn",482,0.000358071753657099,4.86920763376506e-05,7.35379923365939
"Interrupted","f","Corn",482,0.000366107737395216,4.97623999151038e-05,7.35711577455684
"Jumbled","f","Corn",482,0.000330263218528023,5.38640510262662e-05,6.13142183396073
"Uninterrupted","c","3Iron",483,0.000126405610792614,2.43589355234848e-05,5.18929124266307
"Interrupted","c","3Iron",483,9.17957970090248e-05,2.6246061726965e-05,3.49750747231972
"Jumbled","c","3Iron",483,0.000151262724496426,2.94376325056207e-05,5.13841337164406
"Uninterrupted","f","3Iron",483,0.000309636934717779,4.62353128448818e-05,6.69697933604565
"Interrupted","f","3Iron",483,0.000301716665613471,4.67829489330974e-05,6.44928702645369
"Jumbled","f","3Iron",483,0.000307084727203737,4.99109339874607e-05,6.15265439193918
"Uninterrupted","c","Corn",483,8.59955030132387e-05,2.5646891755068e-05,3.35305751022423
"Interrupted","c","Corn",483,0.000160174262706977,2.66972134035219e-05,5.99966222264406
"Jumbled","c","Corn",483,0.000155064133905379,3.0108941093028e-05,5.15010253686023
"Uninterrupted","f","Corn",483,0.000329440103348828,4.86920763376506e-05,6.76578466410751
"Interrupted","f","Corn",483,0.000330733934343847,4.97623999151038e-05,6.64626173392138
"Jumbled","f","Corn",483,0.000304878677412145,5.38640510262662e-05,5.66015128092527
"Uninterrupted","c","3Iron",484,0.000109231431243009,2.44656793601699e-05,4.4646800783647
"Interrupted","c","3Iron",484,0.000113339765825469,2.6246061726965e-05,4.31835324493749
"Jumbled","c","3Iron",484,0.000120121870724255,2.96931308276312e-05,4.04544308316841
"Uninterrupted","f","3Iron",484,0.000347911954927855,4.62353128448818e-05,7.52481022665706
"Interrupted","f","3Iron",484,0.000284832456408712,4.67829489330974e-05,6.08838183364713
"Jumbled","f","3Iron",484,0.000302522827491737,4.99109339874607e-05,6.06125358358833
"Uninterrupted","c","Corn",484,0.000104608636344126,2.56542005192634e-05,4.07764164256754
"Interrupted","c","Corn",484,0.000119803954311402,2.6875991994825e-05,4.4576570172543
"Jumbled","c","Corn",484,0.000106609632766257,3.02496624614048e-05,3.52432470617744
"Uninterrupted","f","Corn",484,0.000301744953646523,4.86920763376506e-05,6.19700321576147
"Interrupted","f","Corn",484,0.000340488979561816,4.97623999151038e-05,6.84229418482029
"Jumbled","f","Corn",484,0.000312832504179222,5.38640510262662e-05,5.80781612631908
"Uninterrupted","c","3Iron",485,8.67231247924492e-05,2.44946714905981e-05,3.54048940095958
"Interrupted","c","3Iron",485,0.000138887862934043,2.61399091355545e-05,5.31324964497039
"Jumbled","c","3Iron",485,0.000114223418067111,2.96931308276312e-05,3.84679603946712
"Uninterrupted","f","3Iron",485,0.000358603678457064,4.62353128448818e-05,7.7560560617416
"Interrupted","f","3Iron",485,0.00035597806244579,4.50596826486229e-05,7.90014579600393
"Jumbled","f","3Iron",485,0.000317149171523226,4.99109339874607e-05,6.35430247814845
"Uninterrupted","c","Corn",485,0.000153240518588978,2.54711141099193e-05,6.01624718603497
"Interrupted","c","Corn",485,9.61183409507323e-05,2.6943977551455e-05,3.56734044805281
"Jumbled","c","Corn",485,0.000144776755575635,3.0108941093028e-05,4.80843066278274
"Uninterrupted","f","Corn",485,0.000426604985295248,4.64730738348248e-05,9.17961628300062
"Interrupted","f","Corn",485,0.00029588503500646,4.97623999151038e-05,5.94595589262675
"Jumbled","f","Corn",485,0.000369007853304,5.38640510262662e-05,6.85072597165145
"Uninterrupted","c","3Iron",486,0.000133901645755486,2.43589355234848e-05,5.49702369491433
"Interrupted","c","3Iron",486,0.000112069578911331,2.6246061726965e-05,4.26995791129272
"Jumbled","c","3Iron",486,0.000104966650450436,2.97502825734211e-05,3.52825725911635
"Uninterrupted","f","3Iron",486,0.000297227054163,4.62353128448818e-05,6.42857235897136
"Interrupted","f","3Iron",486,0.000303002315284025,4.67829489330974e-05,6.47676818571949
"Jumbled","f","3Iron",486,0.000295351234459605,4.99109339874607e-05,5.91756576893166
"Uninterrupted","c","Corn",486,0.00010359543022069,2.56033361906678e-05,4.04616919643656
"Interrupted","c","Corn",486,0.000128329987660215,2.6875991994825e-05,4.7748930601306
"Jumbled","c","Corn",486,0.000171171766129983,3.0108941093028e-05,5.68508090673503
"Uninterrupted","f","Corn",486,0.000345830461358772,4.86920763376506e-05,7.10239709148248
"Interrupted","f","Corn",486,0.000313882536480227,4.97623999151038e-05,6.3076245722819
"Jumbled","f","Corn",486,0.000277395466137635,5.38640510262662e-05,5.14991837510266
"Uninterrupted","c","3Iron",487,0.000124674776302192,2.43589355234848e-05,5.11823581872003
"Interrupted","c","3Iron",487,0.000127422554073045,2.61399091355545e-05,4.8746364576964
"Jumbled","c","3Iron",487,9.47890247804304e-05,2.97502825734211e-05,3.18615544395249
"Uninterrupted","f","3Iron",487,0.000305221837682659,4.62353128448818e-05,6.60148745411694
"Interrupted","f","3Iron",487,0.00030094790174752,4.67829489330974e-05,6.43285446109639
"Jumbled","f","3Iron",487,0.000336464338346394,4.99109339874607e-05,6.74129517253525
"Uninterrupted","c","Corn",487,0.000102485674023203,2.56542005192634e-05,3.99488863222411
"Interrupted","c","Corn",487,0.000140065407174268,2.6875991994825e-05,5.21154371534408
"Jumbled","c","Corn",487,0.000133764134540801,3.02405051813216e-05,4.42334325232841
"Uninterrupted","f","Corn",487,0.000352008375793573,4.86920763376506e-05,7.22927429408852
"Interrupted","f","Corn",487,0.00030209351185552,4.97623999151038e-05,6.07071830078335
"Jumbled","f","Corn",487,0.000322162542590376,5.38640510262662e-05,5.98103069583974
"Uninterrupted","c","3Iron",488,0.000105394450759272,2.44946714905981e-05,4.30275012260224
"Interrupted","c","3Iron",488,0.000117848517230405,2.6246061726965e-05,4.49014097643946
"Jumbled","c","3Iron",488,0.000141838652343143,2.96931308276312e-05,4.77681700749298
"Uninterrupted","f","3Iron",488,0.000274658239834162,4.62353128448818e-05,5.94044298468647
"Interrupted","f","3Iron",488,0.000320912233233592,4.67829489330974e-05,6.85959822012325
"Jumbled","f","3Iron",488,0.000297189023298765,4.99109339874607e-05,5.95438713636231
"Uninterrupted","c","Corn",488,0.000118287990815476,2.56033361906678e-05,4.6200225601299
"Interrupted","c","Corn",488,0.000127233952738388,2.66972134035219e-05,4.76581397523696
"Jumbled","c","Corn",488,0.000141989497677598,3.0108941093028e-05,4.71585823091191
"Uninterrupted","f","Corn",488,0.000378642568711086,4.86920763376506e-05,7.77626663700734
"Interrupted","f","Corn",488,0.000287484863810142,4.97623999151038e-05,5.77715030425784
"Jumbled","f","Corn",488,0.00030352670278687,5.38640510262662e-05,5.63505152330372
"Uninterrupted","c","3Iron",489,0.000105239598161122,2.43589355234848e-05,4.3203693387857
"Interrupted","c","3Iron",489,0.000114959766126513,2.61399091355545e-05,4.39786402968593
"Jumbled","c","3Iron",489,0.000122619950737308,2.96931308276312e-05,4.12957297932365
"Uninterrupted","f","3Iron",489,0.000281369907144953,4.62353128448818e-05,6.08560621378168
"Interrupted","f","3Iron",489,0.000319442559238729,4.67829489330974e-05,6.82818348402004
"Jumbled","f","3Iron",489,0.000310383171305918,4.99109339874607e-05,6.21874099538784
