"subid","indiv_cond","movName","grain","group_cond","comparison_type","grainorder","min_corr","max_corr","act_corr","agreementIndex"
19,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.525960766327066,0.796393814872088,0.340232738411909,0.655038759689918
19,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.511742492539639,0.785333045001937,0.354693651822123,0.667992047713713
21,"Interrupted","Corn","f","Interrupted","same","2",-0.688721012554913,0.764882083079876,0.169030617442008,0.590086546026748
21,"Interrupted","Corn","f","random","random","2",-0.810168089705939,0.819262887547283,-0.0241606802654428,0.482381530984204
21,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.668749185523917,0.754464213788665,0.11639741622451,0.551671732522793
21,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.65277483847121,0.758635102214028,0.209088440651927,0.610639938319198
22,"Interrupted","Corn","f","Interrupted","same","1",-0.468933893256894,0.771614332624637,0.00329437877389601,0.380660954712362
22,"Interrupted","Corn","f","random","random","1",-0.638890698931122,0.659381688317608,0.0646891754488398,0.541935483870971
22,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.444958711126878,0.77071168490511,0.0111027772748905,0.375152253349573
22,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.426383726716765,0.768556312030154,0.0206013251835814,0.374064837905239
23,"Interrupted","Corn","f","Interrupted","same","2",-0.342628199095082,0.649779221798679,0.353172060048397,0.701123595505606
23,"Interrupted","Corn","f","random","random","2",-0.436405227560655,0.548493713217032,-0.00232013884753281,0.440740740740734
23,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.308288002316061,0.681448722194337,0.360740041076147,0.675965665236038
23,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.311788233506371,0.69053009595812,0.37850775885403,0.688699360341145
24,"Interrupted","Corn","f","Interrupted","same","1",-0.443546145704704,0.75369643070225,0.293995694613509,0.616033755274266
24,"Interrupted","Corn","f","random","random","1",-0.57538383429439,0.637453198496191,-0.00412001450172113,0.471014492753626
24,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.416384418000235,0.759271659524153,0.304642104443493,0.613297150610588
24,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.39554410761316,0.756943623643084,0.286638741668047,0.591922005571034
25,"Interrupted","Corn","f","Interrupted","same","2",-0.445215206772488,0.741320587773854,0.330596658892433,0.653846153846158
25,"Interrupted","Corn","f","random","random","2",-0.563293725524061,0.673992042366657,-0.0350461488218559,0.426940639269409
25,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.416384418000235,0.759271659524153,0.373235335560929,0.671641791044783
25,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.39554410761316,0.756943623643084,0.286638741668047,0.591922005571034
26,"Interrupted","Corn","f","Interrupted","same","1",-0.343697723459932,0.677411378597606,0.108719145774674,0.443064182194621
26,"Interrupted","Corn","f","random","random","1",-0.457767482188922,0.56011252451296,0.0309619073105412,0.480144404332133
26,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.321139748690433,0.689782762027738,0.0930719088452107,0.409736308316433
26,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.324785895658105,0.698628886687007,0.0693113289949552,0.385080645161293
27,"Interrupted","Corn","f","Interrupted","same","2",-0.409769685007995,0.728992350713212,0.115267016819847,0.461059190031149
27,"Interrupted","Corn","f","random","random","2",-0.546461243305841,0.632316136579084,-0.0307461396061895,0.437499999999997
27,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.394251270702977,0.73704370167309,0.191965214982796,0.518181818181812
27,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.371157528516224,0.744768129803624,0.163520916737487,0.479134466769703
28,"Interrupted","Corn","f","Interrupted","same","1",-0.510684084664329,0.780636253219243,0.190445170956308,0.542955326460484
28,"Interrupted","Corn","f","random","random","1",-0.662080468414014,0.693885285723449,0.0604228602445984,0.5328330206379
28,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.467605092977697,0.783500194214319,0.195325555252567,0.529875986471248
28,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.450487254956821,0.77861267179346,0.178255548219132,0.511547344110855
29,"Interrupted","Corn","f","Interrupted","same","2",-0.312280477891674,0.627156251598832,0.102535740324915,0.441558441558443
29,"Interrupted","Corn","f","random","random","2",-0.432061773219346,0.513772041880986,-0.0447591334153273,0.409482758620693
29,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.271869206123573,0.646274097109839,0.126704630938996,0.434108527131786
29,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.274955946664266,0.66323474000706,0.0783575943722765,0.376590330788818
30,"Interrupted","Corn","f","Interrupted","same","1",-0.514036693517198,0.785386518735614,0.205933581276168,0.554069119286512
30,"Interrupted","Corn","f","random","random","1",-0.661042404884609,0.704773557961224,-0.0163390657790591,0.472027972027972
30,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.480019781693989,0.790157501673335,0.215684695638441,0.547722342733191
30,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.463607661462587,0.778446376475892,0.179598893898417,0.517857142857147
31,"Interrupted","Corn","f","Interrupted","same","2",-0.366552920617501,0.684995748328631,0.175214549504933,0.515209125475283
31,"Interrupted","Corn","f","random","random","2",-0.511514217777526,0.574575528290138,-0.0219118560581376,0.450793650793648
31,"Interrupted","Corn","f","Uninterrupted","crossCond","2",-0.345817555512807,0.707834567441483,0.176192911252475,0.495429616087746
31,"Interrupted","Corn","f","Jumbled","crossCond","2",-0.340052656736122,0.716291619992135,0.233668271541972,0.543119266055041
32,"Interrupted","Corn","f","Interrupted","same","1",-0.440584653751816,0.743541023969224,0.118402048859517,0.472067039106149
32,"Interrupted","Corn","f","random","random","1",-0.573122728054294,0.669888629917062,0.0291327750336013,0.484513274336286
32,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.416384418000235,0.759271659524153,0.097267219669853,0.436906377204887
32,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.39554410761316,0.756943623643084,0.164648396855408,0.486072423398332
36,"Interrupted","Corn","f","Interrupted","same","1",-0.349696911307019,0.674332645005591,0.24890074165234,0.584551148225475
36,"Interrupted","Corn","f","random","random","1",-0.475408929765229,0.555582611480766,-0.027789826448459,0.434163701067619
36,"Interrupted","Corn","f","Uninterrupted","crossCond","1",-0.321139748690433,0.689782762027738,0.349391003854891,0.6632860040568
36,"Interrupted","Corn","f","Jumbled","crossCond","1",-0.324785895658105,0.698628886687007,0.339608378364332,0.649193548387103
1,"Jumbled","3Iron","c","Jumbled","same","1",-0.227258098958757,0.707382384593783,0.244090765591437,0.504310344827576
1,"Jumbled","3Iron","c","random","random","1",-0.337661018948316,0.632029557889416,-0.0264023152720075,0.320987654320987
1,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.21267104117029,0.731524259703833,0.204135893449819,0.441441441441442
1,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.232824274500342,0.712951859700025,0.199646009087002,0.457264957264954
2,"Jumbled","3Iron","c","Jumbled","same","2",-0.250137647717605,0.730716613224615,0.287265261534275,0.547892720306525
2,"Jumbled","3Iron","c","random","random","2",-0.343329363542951,0.636723413573955,-0.0183644953410255,0.331578947368425
2,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.233402294525335,0.747881621328205,0.135560457835609,0.376000000000013
2,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.255520072646206,0.725491325524847,0.158518958521045,0.422053231939164
3,"Jumbled","3Iron","c","Jumbled","same","1",-0.180065400986892,0.644575497330762,0.154641787153809,0.405882352941184
3,"Jumbled","3Iron","c","random","random","1",-0.270504496632988,0.501937771148953,-0.0373143780573132,0.301886792452823
3,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.169300574183528,0.660639128122891,0.0603682742534649,0.276729559748423
3,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.185343914901932,0.652956640952917,0.151960450767469,0.402366863905319
4,"Jumbled","3Iron","c","Jumbled","same","2",-0.243651853529587,0.728240089070161,0.272904887615965,0.531496062992142
4,"Jumbled","3Iron","c","random","random","2",-0.351144669218489,0.597337284313912,0.0238365682245583,0.395348837209307
4,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.227618740610423,0.742838307999535,0.157355956358819,0.396694214876036
4,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.249188454872279,0.722584406413,0.272901278445705,0.537254901960795
5,"Jumbled","3Iron","c","Jumbled","same","1",-0.188918663551313,0.664374755128893,0.0516374598000222,0.281914893617022
5,"Jumbled","3Iron","c","random","random","1",-0.284604969393554,0.529077805519295,-0.031611165429052,0.310924369747903
5,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.18004901855161,0.678526438142977,0.106142800346588,0.333333333333336
5,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.197110908415647,0.665690166363365,0.121750358350517,0.369565217391313
6,"Jumbled","3Iron","c","Jumbled","same","2",-0.334601737509279,0.77394984666561,0.243260258496781,0.521276595744682
6,"Jumbled","3Iron","c","random","random","2",-0.491451891047144,0.682067233463732,-0.0194460439191528,0.402214022140222
6,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.320932637566652,0.784234938135787,0.0961691747507974,0.377410468319559
6,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.351345007264561,0.762554142308282,0.152079543451482,0.451948051948057
7,"Jumbled","3Iron","c","Jumbled","same","1",-0.154502143856028,0.606326842991538,0.0825677578428471,0.311594202898545
7,"Jumbled","3Iron","c","random","random","1",-0.217729829565584,0.481522458406778,0.046432145890637,0.377777777777771
7,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.145846238409887,0.627572455100851,0.0580005490270475,0.263565891472862
7,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.159666988319281,0.620898156988359,0.0625376880821611,0.284671532846712
8,"Jumbled","3Iron","c","Jumbled","same","2",-0.224398938122067,0.721729026178527,0.0509087891949177,0.290983606557386
8,"Jumbled","3Iron","c","random","random","2",-0.318804796999335,0.590162057321499,0.0778352848861259,0.436363636363643
8,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.215721302060841,0.733615031003345,0.0279136860706863,0.256637168141604
8,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.236163585649483,0.717890943291092,0.0472584710650821,0.297071129707114
9,"Jumbled","3Iron","c","Jumbled","same","1",-0.285393122196465,0.768804163271541,0.213615624216292,0.473354231974923
9,"Jumbled","3Iron","c","random","random","1",-0.400061158692335,0.670043060049468,-0.024829809263392,0.35064935064935
9,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.271483706776441,0.777963587827411,0.203018865371172,0.452145214521449
9,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.297210173613984,0.752748776683173,0.249163449424666,0.520376175548593
10,"Jumbled","3Iron","c","Jumbled","same","2",-0.171006041662253,0.646368101615058,0.0847367884429164,0.31288343558282
10,"Jumbled","3Iron","c","random","random","2",-0.24814521455012,0.494066684272052,0.0429182751840647,0.392156862745098
10,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.161806828304502,0.649084506713276,0.121188805392979,0.348993288590607
10,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.177140043147822,0.64517294291528,0.117651404686113,0.358490566037727
11,"Jumbled","3Iron","c","Jumbled","same","1",-0.28218847756074,0.76343894057019,0.14586524673661,0.409375000000001
11,"Jumbled","3Iron","c","random","random","1",-0.4074431684242,0.639945142369091,0.0218916796937707,0.40990990990991
11,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.271483706776441,0.777963587827411,0.147602506580212,0.399339933993399
11,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.297210173613984,0.752748776683173,0.176752487335204,0.451410658307211
12,"Jumbled","3Iron","c","Jumbled","same","2",-0.158361464427426,0.613391349114103,0.0560143171118848,0.277777777777775
12,"Jumbled","3Iron","c","random","random","2",-0.23002256676116,0.470592019771201,0.0346540548177295,0.377777777777774
12,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.149974149145884,0.632679890492301,0.130379536694662,0.358208955223883
12,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.164186070075885,0.629529141097959,0.107786275011649,0.342657342657334
13,"Jumbled","3Iron","c","Jumbled","same","1",-0.18100990928987,0.648476951070457,0.0158174813040996,0.237288135593212
13,"Jumbled","3Iron","c","random","random","1",-0.27909595089658,0.51574478134911,0.017162867485904,0.372727272727272
13,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.17294479123082,0.666541392373819,0.0215703000922059,0.231707317073171
13,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.189333466960776,0.657080042087961,0.0149732421199516,0.241379310344825
14,"Jumbled","3Iron","c","Jumbled","same","2",-0.174285418588311,0.638320562503693,0.265237313323086,0.540880503144652
14,"Jumbled","3Iron","c","random","random","2",-0.26072844249266,0.480892492732532,-0.0237155662866719,0.319587628865978
14,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.161806828304502,0.649084506713276,0.306224412041332,0.577181208053695
14,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.177140043147822,0.64517294291528,0.236602339777003,0.503144654088043
15,"Jumbled","3Iron","c","Jumbled","same","1",-0.216779741836675,0.700185687006975,0.216694824525779,0.472727272727274
15,"Jumbled","3Iron","c","random","random","1",-0.323516170484297,0.559758800690399,-0.0125038566903903,0.352112676056337
15,"Jumbled","3Iron","c","Uninterrupted","crossCond","1",-0.203315271625539,0.721467216268912,0.159518048983767,0.392344497607656
15,"Jumbled","3Iron","c","Interrupted","crossCond","1",-0.222581929117244,0.69829386852091,0.189499478045038,0.447488584474889
16,"Jumbled","3Iron","c","Jumbled","same","2",-0.268917534171823,0.753205375012843,0.074009695945509,0.335504885993486
16,"Jumbled","3Iron","c","random","random","2",-0.394823325324185,0.621921014695921,-0.037985167528667,0.350961538461539
16,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.260973868307224,0.776085187284555,7.89284451889461e-05,0.251724137931034
16,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.285704396883658,0.743998066839355,0.0847166214193373,0.359735973597357
18,"Jumbled","3Iron","c","Jumbled","same","2",-0.0806766113161202,0.430275260352644,-0.0193623867158689,0.119999999999999
18,"Jumbled","3Iron","c","random","random","2",-0.112828280124576,0.301627602199692,-0.0413703693790113,0.172413793103451
18,"Jumbled","3Iron","c","Uninterrupted","crossCond","2",-0.0760073537786498,0.407670598269553,-0.0310140559137,0.0930232558139549
18,"Jumbled","3Iron","c","Interrupted","crossCond","2",-0.083209998422094,0.461947066485494,-0.0404525815665971,0.078431372549019
19,"Jumbled","3Iron","c","Jumbled","same","1",-0.142205142256596,0.573993538693988,0.185546796483501,0.457627118644066
